customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-3021,Male,0,No,Yes,36,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,78.64,2827.87,No
CUST-3022,Male,0,No,No,15,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.21,908.9,No
CUST-3023,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),107.06,7390.77,No
CUST-3024,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,99.01,7131.83,No
CUST-3025,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),95.56,3443.9,No
CUST-3026,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,112.64,5844.95,Yes
CUST-3027,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,132.01,1979.04,Yes
CUST-3028,Female,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.18,513.93,No
CUST-3029,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.12,573.72,Yes
CUST-3030,Female,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,111.77,4798.18,Yes
CUST-3031,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),94.06,94.06,Yes
CUST-3032,Male,0,No,Yes,57,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.02,5248.29,No
CUST-3033,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,143.29,1294.13,No
CUST-3034,Female,0,No,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.25,2119.44,Yes
CUST-3035,Male,0,Yes,Yes,18,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),78.19,1408.97,Yes
CUST-3036,Female,0,No,Yes,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,83.41,3079.31,Yes
CUST-3037,Female,0,No,Yes,36,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,83.49,3007.26,No
CUST-3038,Male,1,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,95.71,4207.42,No
CUST-3039,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,104.77,3460.12,Yes
CUST-3040,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,109.03,110.45,Yes
CUST-3041,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),123.24,5307.69,No
CUST-3042,Male,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,95.03,2470.63,Yes
CUST-3043,Female,1,Yes,No,47,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.97,4512.72,No
CUST-3044,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),45.6,276.73,Yes
CUST-3045,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.36,812.96,No
CUST-3046,Female,0,No,Yes,70,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.47,7668.38,No
CUST-3047,Male,0,No,Yes,17,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),88.43,1515.28,No
CUST-3048,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),112.64,3603.21,No
CUST-3049,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,109.3,3493.4,No
CUST-3050,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,115.38,2757.36,Yes
CUST-3051,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.34,418.51,No
CUST-3052,Female,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.23,1715.8,No
CUST-3053,Male,1,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),112.69,4170.5,Yes
CUST-3054,Male,0,No,Yes,3,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,88.63,270.16,Yes
CUST-3055,Female,0,No,Yes,61,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,106.2,6472.41,Yes
CUST-3056,Female,0,No,Yes,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.7,813.79,Yes
CUST-3057,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.17,1434.81,Yes
CUST-3058,Male,0,No,Yes,22,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,103.92,2284.76,No
CUST-3059,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),113.21,7245.97,No
CUST-3060,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),78.56,1881.1,No
CUST-3061,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,101.61,5279.79,No
CUST-3062,Male,1,No,Yes,16,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,110.89,1767.97,No
CUST-3063,Male,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),46.47,2603.26,No
CUST-3064,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),93.42,1775.68,Yes
CUST-3065,Male,1,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.85,659.16,No
CUST-3066,Male,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),110.01,4502.72,Yes
CUST-3067,Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),101.62,4476.07,Yes
CUST-3068,Female,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,40.82,1227.96,No
CUST-3069,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.65,1895.59,No
CUST-3070,Male,1,No,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.19,1289.09,Yes
CUST-3071,Female,1,Yes,Yes,20,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),84.0,1671.54,No
CUST-3072,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,133.94,3888.94,No
CUST-3073,Female,0,No,Yes,2,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.41,186.09,Yes
CUST-3074,Female,0,No,Yes,69,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,105.55,7282.29,No
CUST-3075,Female,0,Yes,No,42,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),89.33,3756.76,No
CUST-3076,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),113.83,3189.09,No
CUST-3077,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),47.39,100.68,Yes
CUST-3078,Female,1,No,Yes,57,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,99.66,5679.6,No
CUST-3079,Female,1,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.87,923.55,Yes
CUST-3080,Female,0,Yes,No,44,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,80.86,3564.03,No
CUST-3081,Female,0,No,Yes,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,1229.27,Yes
CUST-3082,Female,0,No,Yes,31,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),98.76,3059.52,No
CUST-3083,Male,0,No,Yes,51,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.54,3548.5,Yes
CUST-3084,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,105.72,6656.87,No
CUST-3085,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.08,1218.31,Yes
CUST-3086,Female,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.87,358.25,Yes
CUST-3087,Male,0,No,Yes,28,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.15,1714.08,No
CUST-3088,Male,0,No,No,62,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.09,6700.44,Yes
CUST-3089,Male,1,No,Yes,25,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,110.87,2755.5,Yes
CUST-3090,Male,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,114.06,6610.76,No
CUST-3091,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,121.91,5844.14,No
CUST-3092,Male,0,No,Yes,52,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,109.94,5718.36,No
CUST-3093,Female,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),45.22,1344.33,Yes
CUST-3094,Male,1,Yes,Yes,11,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,90.92,1001.55,Yes
CUST-3095,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),94.15,5361.3,Yes
CUST-3096,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),107.17,3752.76,No
CUST-3097,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.89,287.16,Yes
CUST-3098,Female,0,No,Yes,5,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,101.91,509.02,Yes
CUST-3099,Male,0,No,Yes,6,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.27,564.92,Yes
CUST-3100,Female,0,No,Yes,30,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),98.44,2958.32,Yes
CUST-3101,Female,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,113.37,8055.78,No
CUST-3102,Female,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),43.94,84.24,No
CUST-3103,Female,0,Yes,Yes,46,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.47,4063.84,Yes
CUST-3104,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.71, ,No
CUST-3105,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.63,1308.9,Yes
CUST-3106,Female,0,No,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,115.63,6124.84,Yes
CUST-3107,Male,1,No,Yes,49,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),87.57,4283.76,No
CUST-3108,Male,1,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.19,157.05,No
CUST-3109,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.25,1752.32,No
CUST-3110,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.79,429.93,Yes
CUST-3111,Female,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),45.59,3014.35,No
CUST-3112,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,78.32,2264.51,No
CUST-3113,Male,0,No,Yes,67,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.73,6607.42,No
CUST-3114,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),86.62,3030.35,No
CUST-3115,Male,0,No,Yes,66,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,93.36,6151.95,No
CUST-3116,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),112.78,448.64,Yes
CUST-3117,Female,1,No,Yes,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.18,560.64,No
CUST-3118,Male,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,108.49,1095.48,Yes
CUST-3119,Male,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.03,2343.07,Yes
CUST-3120,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,86.28,5605.74,No
CUST-3121,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),120.71,3259.71,Yes
CUST-3122,Female,1,Yes,Yes,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),111.54,6584.16,Yes
CUST-3123,Male,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.37,980.68,Yes
CUST-3124,Female,0,No,Yes,49,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),97.7,4784.07,No
CUST-3125,Female,0,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.88,1102.71,No
CUST-3126,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,117.2,4216.63,Yes
CUST-3127,Male,0,No,Yes,62,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,78.96,4903.52,No
CUST-3128,Male,0,No,Yes,60,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,109.77,6590.9,Yes
CUST-3129,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,137.16,5070.84,No
CUST-3130,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,139.67,4470.02,No
CUST-3131,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),127.33,5600.34,Yes
CUST-3132,Female,0,No,Yes,43,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.63,3814.02,Yes
CUST-3133,Male,0,No,Yes,0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),107.35, ,Yes
CUST-3134,Female,0,No,Yes,52,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),116.22,6041.96,Yes
CUST-3135,Male,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,125.48,5768.42,No
CUST-3136,Female,0,No,No,32,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,83.87,2686.5,Yes
CUST-3137,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),43.25,2856.22,No
CUST-3138,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,113.75,1586.06,No
CUST-3139,Female,0,Yes,No,13,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,93.29,1219.61,No
CUST-3140,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,98.11,2162.94,No
CUST-3141,Male,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,104.8,5558.27,Yes
CUST-3142,Female,0,Yes,Yes,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,81.44,569.1,Yes
CUST-3143,Female,0,Yes,Yes,53,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),95.75,5069.23,No
CUST-3144,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,99.8,3498.85,Yes
CUST-3145,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.08,1683.65,No
CUST-3146,Male,0,Yes,No,5,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,125.03,620.89,Yes
CUST-3147,Male,0,No,No,27,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,76.52,2066.97,Yes
CUST-3148,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),74.77,3654.72,No
CUST-3149,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.04,4183.93,No
CUST-3150,Female,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),99.06,2868.91,No
CUST-3151,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.48,3129.71,No
CUST-3152,Male,0,No,Yes,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.39,1137.67,No
CUST-3153,Male,0,No,Yes,70,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,123.88,8677.91,Yes
CUST-3154,Female,0,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.99,1355.07,Yes
CUST-3155,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,117.8,3187.67,No
CUST-3156,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,102.49,1639.62,Yes
CUST-3157,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,96.97,4545.67,Yes
CUST-3158,Female,1,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.91,3564.13,Yes
CUST-3159,Male,1,Yes,No,59,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.08,4787.0,Yes
CUST-3160,Female,0,Yes,Yes,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.74,1102.66,No
CUST-3161,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,123.78,493.17,Yes
CUST-3162,Female,0,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),46.82,3177.63,No
CUST-3163,Male,0,No,Yes,69,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),79.97,5521.44,No
CUST-3164,Female,0,Yes,Yes,6,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,105.57,630.05,No
CUST-3165,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,119.11,6192.32,No
CUST-3166,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),100.75,1614.88,No
CUST-3167,Male,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),41.12,2384.55,No
CUST-3168,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),132.61,1068.77,Yes
CUST-3169,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),133.37,2798.85,Yes
CUST-3170,Male,0,Yes,Yes,44,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.71,4378.19,Yes
CUST-3171,Female,1,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.21,1962.6,No
CUST-3172,Female,0,Yes,Yes,58,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.91,5214.92,No
CUST-3173,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,136.25,1638.52,Yes
CUST-3174,Male,0,No,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.75,237.08,Yes
CUST-3175,Female,1,Yes,Yes,35,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),99.68,3490.37,No
CUST-3176,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.24,306.86,No
CUST-3177,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),46.81,694.58,No
CUST-3178,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),146.55,2641.18,No
CUST-3179,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,101.77,511.65,Yes
CUST-3180,Female,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,42.51,132.64,Yes
CUST-3181,Female,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.72,907.52,No
CUST-3182,Female,0,No,Yes,45,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,103.94,4677.25,No
CUST-3183,Female,1,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,119.73,3110.7,Yes
CUST-3184,Male,0,Yes,Yes,44,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,75.36,3320.48,Yes
CUST-3185,Male,0,No,Yes,36,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,85.54,3080.09,No
CUST-3186,Male,0,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.72,171.88,Yes
CUST-3187,Female,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),43.71,2630.61,No
CUST-3188,Male,1,No,No,34,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.97,2694.71,Yes
CUST-3189,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,123.64,5695.14,Yes
CUST-3190,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,97.73,1956.42,No
CUST-3191,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.01,429.97,No
